root_og	n_species	n_phyla	n_classes	n_orders	n_families	n_genera	phyla_set
2Z9GV	1	1	1	1	1	1	['Pseudomonadota']
2Z9H4	1	1	1	1	1	1	['Pseudomonadota']
2Z9H5	3	1	1	1	1	1	['Pseudomonadota']
2Z9HB	3	1	1	1	1	2	['Pseudomonadota']
2Z9HF	1	1	1	1	1	1	['Pseudomonadota']
2Z9HI	4	1	2	2	2	2	['Pseudomonadota']
2Z9I1	2	1	1	2	2	2	['Pseudomonadota']
2Z9I4	1	1	1	1	1	1	['Pseudomonadota']
2Z9I7	3	1	1	1	1	1	['Pseudomonadota']
2Z9IB	2	1	1	1	2	2	['Pseudomonadota']
2Z9IK	2	1	1	2	2	2	['Pseudomonadota']
2Z9IM	1	1	1	1	1	1	['Pseudomonadota']
2Z9IN	1	1	1	1	1	1	['Bacteroidota']
2Z9IV	1	1	1	1	1	1	['Pseudomonadota']
2Z9J4	1	1	1	1	1	1	['Pseudomonadota']
2Z9J6	1	1	1	1	1	1	['Desulfobacterota']
2Z9JD	2	1	1	2	2	2	['Pseudomonadota']
2Z9JF	4	1	1	2	2	2	['Pseudomonadota']
2Z9JN	4	1	1	2	2	2	['Pseudomonadota']
2Z9JQ	1	1	1	1	1	1	['Pseudomonadota']
2Z9JV	1	1	1	1	1	1	['Pseudomonadota']
2Z9K1	1	1	1	1	1	1	['Pseudomonadota']
2Z9K6	1	1	1	1	1	1	['Cyanobacteriota']
2Z9K9	1	1	1	1	1	1	['Pseudomonadota']
2Z9KF	1	1	1	1	1	1	['Pseudomonadota']
2Z9M7	1	1	1	1	1	1	['Pseudomonadota']
2Z9MJ	2	1	1	2	2	2	['Pseudomonadota']
2Z9MP	3	1	1	1	1	2	['Pseudomonadota']
2Z9MU	1	1	1	1	1	1	['Bacteroidota']
2Z9MY	1	1	1	1	1	1	['Bacteroidota']
2Z9MZ	1	1	1	1	1	1	['Pseudomonadota']
2Z9NB	1	1	1	1	1	1	['Pseudomonadota']
2Z9ND	1	1	1	1	1	1	['Bacteroidota']
2Z9NJ	5	1	2	3	3	3	['Pseudomonadota']
2Z9NR	2	1	1	2	2	2	['Pseudomonadota']
2Z9NV	2	1	1	1	2	2	['Pseudomonadota']
2Z9P9	1	1	1	1	1	1	['Pseudomonadota']
2Z9PB	1	1	1	1	1	1	['Pseudomonadota']
2Z9PF	1	1	1	1	1	1	['Pseudomonadota']
2Z9PN	1	1	1	1	1	1	['Pseudomonadota']
2Z9Q2	1	1	1	1	1	1	['Bacteroidota']
2Z9QP	2	2	2	2	2	2	['Pseudomonadota' 'Bacteroidota']
2Z9QT	1	1	1	1	1	1	['Bacteroidota']
2Z9QX	1	1	1	1	1	1	['Bacteroidota']
2Z9R5	1	1	1	1	1	1	['Bacteroidota']
2Z9RJ	1	1	1	1	1	1	['Pseudomonadota']
2Z9S9	1	1	1	1	1	1	['Pseudomonadota']
2Z9SM	1	1	1	1	1	1	['Pseudomonadota']
2Z9T2	1	1	1	1	1	1	['Pseudomonadota']
2Z9T4	2	1	1	1	1	2	['Pseudomonadota']
2Z9T9	2	1	1	1	1	1	['Pseudomonadota']
2Z9TD	1	1	1	1	1	1	['Pseudomonadota']
2Z9TJ	1	1	1	1	1	1	['Bacteroidota']
2Z9TM	1	1	1	1	1	1	['Pseudomonadota']
2Z9TZ	2	1	1	2	2	2	['Pseudomonadota']
2Z9UF	1	1	1	1	1	1	['Pseudomonadota']
2Z9UX	1	1	1	1	1	1	['Pseudomonadota']
2Z9V5	2	1	1	1	1	1	['Pseudomonadota']
2Z9VB	1	1	1	1	1	1	['Pseudomonadota']
2Z9VP	4	1	1	1	1	1	['Pseudomonadota']
2Z9W1	3	1	2	3	3	3	['Pseudomonadota']
2Z9W7	1	1	1	1	1	1	['Pseudomonadota']
2Z9W9	5	1	1	3	3	3	['Pseudomonadota']
2Z9WC	3	1	1	1	1	1	['Pseudomonadota']
2Z9WI	1	1	1	1	1	1	['Bacteroidota']
2Z9WJ	1	1	1	1	1	1	['Bacteroidota']
2Z9WM	1	1	1	1	1	1	['Pseudomonadota']
2Z9WN	1	1	1	1	1	1	['Pseudomonadota']
2Z9WS	3	1	2	2	2	3	['Pseudomonadota']
2Z9WV	1	1	1	1	1	1	['Pseudomonadota']
2Z9WW	1	1	1	1	1	1	['Pseudomonadota']
2Z9WX	1	1	1	1	1	1	['Pseudomonadota']
2Z9WZ	1	1	1	1	1	1	['Pseudomonadota']
2Z9Y4	1	1	1	1	1	1	['Bacteroidota']
2Z9Y7	2	1	1	1	1	2	['Pseudomonadota']
2Z9YU	3	1	2	3	3	3	['Pseudomonadota']
2Z9YV	3	1	1	1	1	1	['Pseudomonadota']
2Z9YZ	1	1	1	1	1	1	['Pseudomonadota']
2Z9Z1	1	1	1	1	1	1	['Pseudomonadota']
2Z9ZB	1	1	1	1	1	1	['Pseudomonadota']
2Z9ZC	1	1	1	1	1	1	['Desulfobacterota']
2Z9ZE	1	1	1	1	1	1	['Desulfobacterota']
2Z9ZF	1	1	1	1	1	1	['Pseudomonadota']
2Z9ZM	1	1	1	1	1	1	['Pseudomonadota']
2ZA05	1	1	1	1	1	1	['Pseudomonadota']
2ZA0D	1	1	1	1	1	1	['Pseudomonadota']
2ZA0F	1	1	1	1	1	1	['Pseudomonadota']
2ZA0P	1	1	1	1	1	1	['Pseudomonadota']
2ZA13	1	1	1	1	1	1	['Pseudomonadota']
2ZA1C	1	1	1	1	1	1	['Bacteroidota']
2ZA1D	1	1	1	1	1	1	['Pseudomonadota']
2ZA1N	1	1	1	1	1	1	['Pseudomonadota']
2ZA21	2	1	1	2	2	2	['Pseudomonadota']
2ZA26	1	1	1	1	1	1	['Bacteroidota']
2ZA2F	1	1	1	1	1	1	['Pseudomonadota']
2ZA2M	1	1	1	1	1	1	['Bacteroidota']
2ZA2N	1	1	1	1	1	1	['Bacteroidota']
2ZA2X	1	1	1	1	1	1	['Bacteroidota']
2ZA31	1	1	1	1	1	1	['Pseudomonadota']
2ZA39	4	1	1	2	2	2	['Pseudomonadota']
2ZA3J	2	1	1	2	2	2	['Pseudomonadota']
2ZA3Z	3	2	2	2	3	3	['Pseudomonadota' 'Cyanobacteriota']
2ZA4W	1	1	1	1	1	1	['Pseudomonadota']
2ZA57	1	1	1	1	1	1	['Pseudomonadota']
2ZA5E	1	1	1	1	1	1	['Bacteroidota']
2ZA5J	2	1	1	1	1	1	['Pseudomonadota']
2ZA5K	1	1	1	1	1	1	['Pseudomonadota']
2ZA5Z	1	1	1	1	1	1	['Bacteroidota']
2ZA60	1	1	1	1	1	1	['Pseudomonadota']
2ZA6M	1	1	1	1	1	1	['Pseudomonadota']
2ZA6T	2	1	2	2	2	2	['Pseudomonadota']
2ZA7W	2	1	2	2	2	2	['Pseudomonadota']
2ZA7X	1	1	1	1	1	1	['Pseudomonadota']
2ZA86	1	1	1	1	1	1	['Bacteroidota']
2ZA8D	1	1	1	1	1	1	['Bacteroidota']
2ZA8E	1	1	1	1	1	1	['Bacteroidota']
2ZA8Y	1	1	1	1	1	1	['Pseudomonadota']
2ZA8Z	1	1	1	1	1	1	['Pseudomonadota']
2ZA9B	6	1	1	1	1	1	['Pseudomonadota']
2ZA9C	1	1	1	1	1	1	['Pseudomonadota']
2ZA9I	1	1	1	1	1	1	['Pseudomonadota']
2ZAA2	2	2	2	2	2	2	['Pseudomonadota' 'Desulfobacterota']
2ZAA4	1	1	1	1	1	1	['Cyanobacteriota']
2ZAA9	2	1	1	1	1	2	['Pseudomonadota']
2ZAAA	3	2	2	3	3	3	['Pseudomonadota' 'Cyanobacteriota']
2ZAAP	1	1	1	1	1	1	['Pseudomonadota']
2ZAB4	1	1	1	1	1	1	['Pseudomonadota']
2ZABB	1	1	1	1	1	1	['Pseudomonadota']
2ZABP	1	1	1	1	1	1	['Pseudomonadota']
2ZABR	1	1	1	1	1	1	['Cyanobacteriota']
2ZABY	1	1	1	1	1	1	['Desulfobacterota']
2ZAC4	3	1	1	1	1	1	['Pseudomonadota']
2ZACG	1	1	1	1	1	1	['Pseudomonadota']
2ZACR	1	1	1	1	1	1	['Pseudomonadota']
2ZAD6	1	1	1	1	1	1	['Bacteroidota']
2ZADC	1	1	1	1	1	1	['Pseudomonadota']
2ZADM	2	1	1	1	1	1	['Pseudomonadota']
2ZADQ	5	1	1	1	1	2	['Pseudomonadota']
2ZADT	2	1	1	1	2	2	['Pseudomonadota']
2ZADV	2	1	2	2	2	2	['Pseudomonadota']
2ZADX	1	1	1	1	1	1	['Pseudomonadota']
2ZADY	1	1	1	1	1	1	['Pseudomonadota']
2ZAE8	3	1	1	1	1	1	['Pseudomonadota']
2ZAEC	1	1	1	1	1	1	['Bacteroidota']
2ZAED	1	1	1	1	1	1	['Pseudomonadota']
2ZAEH	1	1	1	1	1	1	['Bacteroidota']
2ZAF4	1	1	1	1	1	1	['Pseudomonadota']
2ZAFB	3	1	1	1	1	1	['Pseudomonadota']
2ZAFN	2	1	1	1	1	2	['Pseudomonadota']
2ZAFQ	1	1	1	1	1	1	['Bacteroidota']
2ZAFW	1	1	1	1	1	1	['Bacteroidota']
2ZAG0	1	1	1	1	1	1	['Bacteroidota']
2ZAG3	1	1	1	1	1	1	['Pseudomonadota']
2ZAGJ	1	1	1	1	1	1	['Pseudomonadota']
2ZAGN	3	1	1	2	2	2	['Pseudomonadota']
2ZAGS	1	1	1	1	1	1	['Pseudomonadota']
2ZAGT	1	1	1	1	1	1	['Pseudomonadota']
2ZAGZ	3	1	1	1	1	2	['Pseudomonadota']
2ZAH0	1	1	1	1	1	1	['Pseudomonadota']
2ZAHP	1	1	1	1	1	1	['Bacteroidota']
2ZAI4	1	1	1	1	1	1	['Bacteroidota']
2ZAI7	1	1	1	1	1	1	['Bacteroidota']
2ZAIJ	1	1	1	1	1	1	['Pseudomonadota']
2ZAIK	1	1	1	1	1	1	['Bacteroidota']
2ZAIP	1	1	1	1	1	1	['Pseudomonadota']
2ZAIQ	1	1	1	1	1	1	['Pseudomonadota']
2ZAIS	1	1	1	1	1	1	['Pseudomonadota']
2ZAIT	2	1	1	1	2	2	['Pseudomonadota']
2ZAIV	2	1	1	2	2	2	['Pseudomonadota']
2ZAJ0	1	1	1	1	1	1	['Pseudomonadota']
2ZAJ6	1	1	1	1	1	1	['Pseudomonadota']
2ZAK9	2	1	1	1	1	1	['Pseudomonadota']
2ZAKB	4	1	1	1	1	1	['Pseudomonadota']
2ZAKE	1	1	1	1	1	1	['Bacteroidota']
2ZAKT	1	1	1	1	1	1	['Pseudomonadota']
2ZAKU	1	1	1	1	1	1	['Pseudomonadota']
2ZAKV	1	1	1	1	1	1	['Pseudomonadota']
2ZAM4	1	1	1	1	1	1	['Bacteroidota']
2ZAMI	1	1	1	1	1	1	['Bacteroidota']
2ZAMQ	1	1	1	1	1	1	['Bacteroidota']
2ZAMV	1	1	1	1	1	1	['Bacteroidota']
2ZAMW	1	1	1	1	1	1	['Pseudomonadota']
2ZAMX	1	1	1	1	1	1	['Pseudomonadota']
2ZAN6	1	1	1	1	1	1	['Pseudomonadota']
2ZAN8	4	1	1	1	1	1	['Pseudomonadota']
2ZAN9	1	1	1	1	1	1	['Pseudomonadota']
2ZANB	3	2	2	2	3	3	['Pseudomonadota' 'Bacteroidota']
2ZANK	2	1	1	1	2	2	['Pseudomonadota']
2ZANV	1	1	1	1	1	1	['Bacteroidota']
2ZANZ	1	1	1	1	1	1	['Pseudomonadota']
2ZAP0	2	1	1	1	2	2	['Pseudomonadota']
2ZAP2	1	1	1	1	1	1	['Pseudomonadota']
2ZAPP	1	1	1	1	1	1	['Bacteroidota']
2ZAPX	1	1	1	1	1	1	['Pseudomonadota']
2ZAQA	1	1	1	1	1	1	['Bacteroidota']
2ZAQI	1	1	1	1	1	1	['Pseudomonadota']
2ZAQR	1	1	1	1	1	1	['Pseudomonadota']
2ZAQT	1	1	1	1	1	1	['Pseudomonadota']
2ZAQX	6	1	1	1	1	1	['Pseudomonadota']
2ZAQZ	1	1	1	1	1	1	['Pseudomonadota']
2ZAR4	1	1	1	1	1	1	['Pseudomonadota']
2ZARX	1	1	1	1	1	1	['Pseudomonadota']
2ZAS1	1	1	1	1	1	1	['Pseudomonadota']
2ZAS7	1	1	1	1	1	1	['Bacteroidota']
2ZASQ	3	1	1	1	1	1	['Pseudomonadota']
2ZAST	1	1	1	1	1	1	['Pseudomonadota']
2ZASV	1	1	1	1	1	1	['Bacteroidota']
2ZASZ	2	1	1	1	1	1	['Pseudomonadota']
2ZAT1	1	1	1	1	1	1	['Pseudomonadota']
2ZAT7	1	1	1	1	1	1	['Pseudomonadota']
2ZATH	1	1	1	1	1	1	['Pseudomonadota']
2ZATM	2	1	1	1	2	2	['Pseudomonadota']
2ZATR	1	1	1	1	1	1	['Pseudomonadota']
2ZATU	1	1	1	1	1	1	['Pseudomonadota']
2ZAUF	1	1	1	1	1	1	['Bacteroidota']
2ZAV3	1	1	1	1	1	1	['Bacteroidota']
2ZAV8	1	1	1	1	1	1	['Pseudomonadota']
2ZAW7	1	1	1	1	1	1	['Pseudomonadota']
2ZAWA	1	1	1	1	1	1	['Pseudomonadota']
2ZAWT	1	1	1	1	1	1	['Pseudomonadota']
2ZAX0	1	1	1	1	1	1	['Pseudomonadota']
2ZAX1	3	1	1	1	1	1	['Pseudomonadota']
2ZAXA	1	1	1	1	1	1	['Bacteroidota']
2ZAXC	1	1	1	1	1	1	['Pseudomonadota']
2ZAXQ	1	1	1	1	1	1	['Pseudomonadota']
2ZAXR	1	1	1	1	1	1	['Pseudomonadota']
2ZAXV	1	1	1	1	1	1	['Pseudomonadota']
2ZAYW	1	1	1	1	1	1	['Bacteroidota']
2ZAZM	1	1	1	1	1	1	['Pseudomonadota']
2ZB00	2	1	1	2	2	2	['Bacteroidota']
2ZB06	1	1	1	1	1	1	['Pseudomonadota']
2ZB16	1	1	1	1	1	1	['Pseudomonadota']
2ZB1J	1	1	1	1	1	1	['Pseudomonadota']
2ZB1P	2	1	2	2	2	2	['Pseudomonadota']
2ZB25	1	1	1	1	1	1	['Pseudomonadota']
2ZB26	2	1	1	1	1	2	['Pseudomonadota']
2ZB2H	1	1	1	1	1	1	['Bacteroidota']
2ZB2T	1	1	1	1	1	1	['Pseudomonadota']
2ZB32	1	1	1	1	1	1	['Pseudomonadota']
2ZB3G	1	1	1	1	1	1	['Cyanobacteriota']
2ZB46	2	1	1	1	1	2	['Pseudomonadota']
2ZB4R	1	1	1	1	1	1	['Pseudomonadota']
2ZB4X	1	1	1	1	1	1	['Bacteroidota']
2ZB4Z	2	1	1	1	2	2	['Pseudomonadota']
2ZB53	1	1	1	1	1	1	['Bacteroidota']
2ZB55	1	1	1	1	1	1	['Pseudomonadota']
2ZB5Q	1	1	1	1	1	1	['Pseudomonadota']
2ZB5W	1	1	1	1	1	1	['Pseudomonadota']
2ZB5X	1	1	1	1	1	1	['Pseudomonadota']
2ZB5Y	1	1	1	1	1	1	['Pseudomonadota']
2ZB60	1	1	1	1	1	1	['Pseudomonadota']
2ZB6E	1	1	1	1	1	1	['Pseudomonadota']
2ZB6I	1	1	1	1	1	1	['Pseudomonadota']
2ZB6M	1	1	1	1	1	1	['Bacteroidota']
2ZB6Z	1	1	1	1	1	1	['Pseudomonadota']
2ZB74	1	1	1	1	1	1	['Bacteroidota']
2ZB75	2	1	1	2	2	2	['Pseudomonadota']
2ZB76	1	1	1	1	1	1	['Pseudomonadota']
2ZB78	1	1	1	1	1	1	['Pseudomonadota']
2ZB7P	1	1	1	1	1	1	['Pseudomonadota']
2ZB8R	1	1	1	1	1	1	['Pseudomonadota']
2ZB8W	1	1	1	1	1	1	['Pseudomonadota']
2ZB96	1	1	1	1	1	1	['Pseudomonadota']
2ZB98	2	1	1	2	2	2	['Bacteroidota']
2ZB9J	2	1	1	1	1	1	['Pseudomonadota']
2ZB9R	1	1	1	1	1	1	['Pseudomonadota']
2ZB9T	1	1	1	1	1	1	['Bacteroidota']
2ZB9W	1	1	1	1	1	1	['Pseudomonadota']
2ZBAB	1	1	1	1	1	1	['Pseudomonadota']
2ZBAF	1	1	1	1	1	1	['Pseudomonadota']
2ZBAI	1	1	1	1	1	1	['Pseudomonadota']
2ZBB3	1	1	1	1	1	1	['Pseudomonadota']
2ZBBX	1	1	1	1	1	1	['Pseudomonadota']
2ZBC3	1	1	1	1	1	1	['Pseudomonadota']
2ZBCN	1	1	1	1	1	1	['Pseudomonadota']
2ZBCP	1	1	1	1	1	1	['Pseudomonadota']
2ZBDG	1	1	1	1	1	1	['Pseudomonadota']
2ZBDK	1	1	1	1	1	1	['Pseudomonadota']
2ZBDN	1	1	1	1	1	1	['Pseudomonadota']
2ZBDZ	1	1	1	1	1	1	['Pseudomonadota']
2ZBE2	1	1	1	1	1	1	['Pseudomonadota']
2ZBE5	2	1	1	1	1	2	['Pseudomonadota']
2ZBEK	2	1	1	1	1	2	['Pseudomonadota']
2ZBEQ	2	1	1	2	2	2	['Pseudomonadota']
2ZBF4	1	1	1	1	1	1	['Bacteroidota']
2ZBF5	1	1	1	1	1	1	['Pseudomonadota']
2ZBF9	1	1	1	1	1	1	['Pseudomonadota']
2ZBGH	1	1	1	1	1	1	['Pseudomonadota']
2ZBGK	1	1	1	1	1	1	['Bacteroidota']
2ZBGP	1	1	1	1	1	1	['Pseudomonadota']
2ZBGW	1	1	1	1	1	1	['Bacteroidota']
2ZBGY	1	1	1	1	1	1	['Desulfobacterota']
2ZBH6	4	1	1	1	1	2	['Pseudomonadota']
2ZBHC	1	1	1	1	1	1	['Bacteroidota']
2ZBHJ	1	1	1	1	1	1	['Bacteroidota']
2ZBI4	1	1	1	1	1	1	['Pseudomonadota']
2ZBIE	1	1	1	1	1	1	['Bacteroidota']
2ZBJ1	2	1	1	2	2	2	['Pseudomonadota']
2ZBJ2	2	1	1	1	2	2	['Pseudomonadota']
2ZBJ3	1	1	1	1	1	1	['Cyanobacteriota']
2ZBJ6	1	1	1	1	1	1	['Bacteroidota']
2ZBJ7	1	1	1	1	1	1	['Cyanobacteriota']
2ZBJB	1	1	1	1	1	1	['Pseudomonadota']
2ZBJH	3	1	1	2	2	3	['Pseudomonadota']
2ZBJJ	1	1	1	1	1	1	['Cyanobacteriota']
2ZBJT	1	1	1	1	1	1	['Bacteroidota']
2ZBJV	1	1	1	1	1	1	['Pseudomonadota']
2ZBJY	1	1	1	1	1	1	['Pseudomonadota']
2ZBK0	1	1	1	1	1	1	['Cyanobacteriota']
2ZBK2	3	1	2	2	2	3	['Pseudomonadota']
2ZBK6	2	1	1	2	2	2	['Bacteroidota']
2ZBK8	1	1	1	1	1	1	['Bacteroidota']
2ZBKC	1	1	1	1	1	1	['Pseudomonadota']
2ZBKH	1	1	1	1	1	1	['Pseudomonadota']
2ZBKK	1	1	1	1	1	1	['Pseudomonadota']
2ZBKP	1	1	1	1	1	1	['Pseudomonadota']
2ZBM7	2	1	1	2	2	2	['Pseudomonadota']
2ZBMJ	1	1	1	1	1	1	['Cyanobacteriota']
2ZBMK	1	1	1	1	1	1	['Pseudomonadota']
2ZBMM	1	1	1	1	1	1	['Pseudomonadota']
2ZBMS	1	1	1	1	1	1	['Cyanobacteriota']
2ZBMT	5	1	1	2	3	3	['Pseudomonadota']
2ZBN5	1	1	1	1	1	1	['Cyanobacteriota']
2ZBN7	2	1	2	2	2	2	['Pseudomonadota']
2ZBNJ	1	1	1	1	1	1	['Bacteroidota']
2ZBNR	1	1	1	1	1	1	['Bacteroidota']
2ZBNZ	1	1	1	1	1	1	['Pseudomonadota']
2ZBP6	5	1	1	1	2	3	['Pseudomonadota']
2ZBP7	1	1	1	1	1	1	['Cyanobacteriota']
2ZBPN	2	2	2	2	2	2	['Pseudomonadota' 'Bacteroidota']
2ZBPP	1	1	1	1	1	1	['Pseudomonadota']
2ZBPQ	1	1	1	1	1	1	['Bacteroidota']
2ZBPZ	1	1	1	1	1	1	['Desulfobacterota']
2ZBQ1	4	1	2	4	4	4	['Pseudomonadota']
2ZBQC	1	1	1	1	1	1	['Bacteroidota']
2ZBQD	1	1	1	1	1	1	['Pseudomonadota']
2ZBQZ	1	1	1	1	1	1	['Bacteroidota']
2ZBR7	1	1	1	1	1	1	['Bacteroidota']
2ZBRB	1	1	1	1	1	1	['Pseudomonadota']
2ZBRY	1	1	1	1	1	1	['Bacteroidota']
2ZBRZ	1	1	1	1	1	1	['Pseudomonadota']
2ZBSK	1	1	1	1	1	1	['Bacteroidota']
2ZBSR	1	1	1	1	1	1	['Pseudomonadota']
2ZBSS	1	1	1	1	1	1	['Pseudomonadota']
2ZBSW	4	1	1	2	2	2	['Pseudomonadota']
2ZBTG	1	1	1	1	1	1	['Pseudomonadota']
2ZBTH	1	1	1	1	1	1	['Cyanobacteriota']
2ZBTI	1	1	1	1	1	1	['Pseudomonadota']
2ZBTK	2	1	1	2	2	2	['Pseudomonadota']
2ZBTP	1	1	1	1	1	1	['Cyanobacteriota']
2ZBTY	2	1	1	1	1	1	['Pseudomonadota']
2ZBU9	1	1	1	1	1	1	['Bacteroidota']
2ZBUB	1	1	1	1	1	1	['Pseudomonadota']
2ZBUH	1	1	1	1	1	1	['Bacteroidota']
2ZBUU	1	1	1	1	1	1	['Pseudomonadota']
2ZBUW	1	1	1	1	1	1	['Pseudomonadota']
2ZBV3	1	1	1	1	1	1	['Pseudomonadota']
2ZBV4	4	1	1	1	1	3	['Pseudomonadota']
2ZBV5	2	1	1	2	2	2	['Pseudomonadota']
2ZBVI	1	1	1	1	1	1	['Pseudomonadota']
2ZBVN	1	1	1	1	1	1	['Bacteroidota']
2ZBVP	1	1	1	1	1	1	['Pseudomonadota']
2ZBVV	1	1	1	1	1	1	['Bacteroidota']
2ZBVY	4	1	1	2	2	2	['Pseudomonadota']
2ZBW2	1	1	1	1	1	1	['Bacteroidota']
2ZBX1	1	1	1	1	1	1	['Cyanobacteriota']
2ZBX5	4	1	1	1	2	3	['Pseudomonadota']
2ZBXB	1	1	1	1	1	1	['Pseudomonadota']
2ZBXZ	2	1	1	1	1	1	['Pseudomonadota']
2ZBY3	1	1	1	1	1	1	['Bacteroidota']
2ZBY6	1	1	1	1	1	1	['Pseudomonadota']
2ZBYB	2	1	1	1	1	1	['Pseudomonadota']
2ZBYD	1	1	1	1	1	1	['Bacteroidota']
2ZBYR	2	1	1	1	1	1	['Pseudomonadota']
2ZBZ0	1	1	1	1	1	1	['Bacteroidota']
2ZBZN	2	1	1	1	1	2	['Pseudomonadota']
2ZBZT	1	1	1	1	1	1	['Desulfobacterota']
2ZC00	1	1	1	1	1	1	['Cyanobacteriota']
2ZC04	1	1	1	1	1	1	['Pseudomonadota']
2ZC05	1	1	1	1	1	1	['Pseudomonadota']
2ZC07	1	1	1	1	1	1	['Pseudomonadota']
2ZC0F	1	1	1	1	1	1	['Pseudomonadota']
2ZC0P	3	1	1	1	1	1	['Pseudomonadota']
2ZC0T	1	1	1	1	1	1	['Pseudomonadota']
2ZC12	3	1	1	1	1	1	['Pseudomonadota']
2ZC1C	2	1	1	1	1	1	['Pseudomonadota']
2ZC1X	1	1	1	1	1	1	['Bacteroidota']
2ZC25	1	1	1	1	1	1	['Pseudomonadota']
2ZC2G	2	1	1	2	2	2	['Bacteroidota']
2ZC2N	1	1	1	1	1	1	['Pseudomonadota']
2ZC2V	1	1	1	1	1	1	['Pseudomonadota']
2ZC2W	4	1	2	3	3	3	['Pseudomonadota']
2ZC38	1	1	1	1	1	1	['Pseudomonadota']
2ZC3W	1	1	1	1	1	1	['Cyanobacteriota']
2ZC42	1	1	1	1	1	1	['Pseudomonadota']
2ZC4H	1	1	1	1	1	1	['Pseudomonadota']
2ZC4M	1	1	1	1	1	1	['Pseudomonadota']
2ZC4T	1	1	1	1	1	1	['Pseudomonadota']
2ZC4W	1	1	1	1	1	1	['Bacteroidota']
2ZC4Z	2	1	1	1	1	1	['Pseudomonadota']
2ZC55	1	1	1	1	1	1	['Pseudomonadota']
2ZC57	1	1	1	1	1	1	['Cyanobacteriota']
2ZC5G	2	1	1	1	2	2	['Pseudomonadota']
2ZC5H	1	1	1	1	1	1	['Pseudomonadota']
2ZC5T	2	1	1	1	1	1	['Pseudomonadota']
2ZC5W	1	1	1	1	1	1	['Bacteroidota']
2ZC6I	1	1	1	1	1	1	['Pseudomonadota']
2ZC6Q	1	1	1	1	1	1	['Pseudomonadota']
2ZC6T	1	1	1	1	1	1	['Pseudomonadota']
2ZC6X	1	1	1	1	1	1	['Pseudomonadota']
2ZC76	1	1	1	1	1	1	['Cyanobacteriota']
2ZC7A	1	1	1	1	1	1	['Bacteroidota']
2ZC7K	1	1	1	1	1	1	['Bacteroidota']
2ZC7N	1	1	1	1	1	1	['Pseudomonadota']
2ZC7P	1	1	1	1	1	1	['Pseudomonadota']
2ZC7S	1	1	1	1	1	1	['Pseudomonadota']
2ZC85	2	1	1	2	2	2	['Pseudomonadota']
2ZC8Y	2	1	1	2	2	2	['Pseudomonadota']
2ZC9A	2	1	1	2	2	2	['Pseudomonadota']
2ZC9H	1	1	1	1	1	1	['Pseudomonadota']
2ZC9P	1	1	1	1	1	1	['Bacteroidota']
2ZCA2	1	1	1	1	1	1	['Pseudomonadota']
2ZCAC	1	1	1	1	1	1	['Pseudomonadota']
2ZCAG	1	1	1	1	1	1	['Pseudomonadota']
2ZCAQ	2	2	2	2	2	2	['Desulfobacterota' 'Bacteroidota']
2ZCB9	1	1	1	1	1	1	['Bacteroidota']
2ZCBE	1	1	1	1	1	1	['Desulfobacterota']
2ZCBJ	1	1	1	1	1	1	['Pseudomonadota']
2ZCBK	2	1	1	1	1	1	['Pseudomonadota']
2ZCBP	1	1	1	1	1	1	['Bacteroidota']
2ZCCE	1	1	1	1	1	1	['Pseudomonadota']
2ZCCI	1	1	1	1	1	1	['Pseudomonadota']
2ZCCP	2	1	1	2	2	2	['Pseudomonadota']
2ZCD0	1	1	1	1	1	1	['Bacteroidota']
2ZCD5	1	1	1	1	1	1	['Pseudomonadota']
2ZCD6	1	1	1	1	1	1	['Pseudomonadota']
2ZCDH	1	1	1	1	1	1	['Bacteroidota']
2ZCDS	2	1	1	1	1	1	['Pseudomonadota']
2ZCDW	1	1	1	1	1	1	['Bacteroidota']
2ZCDZ	3	1	1	2	2	2	['Pseudomonadota']
2ZCF1	1	1	1	1	1	1	['Bacteroidota']
2ZCFR	1	1	1	1	1	1	['Pseudomonadota']
2ZCFS	1	1	1	1	1	1	['Pseudomonadota']
2ZCFV	1	1	1	1	1	1	['Pseudomonadota']
2ZCFZ	2	1	1	2	2	2	['Pseudomonadota']
2ZCG7	1	1	1	1	1	1	['Cyanobacteriota']
2ZCGA	1	1	1	1	1	1	['Pseudomonadota']
2ZCGB	1	1	1	1	1	1	['Pseudomonadota']
2ZCGM	5	1	1	2	2	2	['Pseudomonadota']
2ZCGV	3	1	1	1	1	1	['Pseudomonadota']
2ZCH2	1	1	1	1	1	1	['Bacteroidota']
2ZCH4	1	1	1	1	1	1	['Cyanobacteriota']
2ZCH8	1	1	1	1	1	1	['Bacteroidota']
2ZCH9	1	1	1	1	1	1	['Pseudomonadota']
2ZCHA	1	1	1	1	1	1	['Bacteroidota']
2ZCHE	3	1	1	1	1	1	['Pseudomonadota']
2ZCHN	1	1	1	1	1	1	['Pseudomonadota']
2ZCI4	1	1	1	1	1	1	['Pseudomonadota']
2ZCIQ	1	1	1	1	1	1	['Bacteroidota']
2ZCIW	3	1	1	1	1	1	['Pseudomonadota']
2ZCJ2	1	1	1	1	1	1	['Bacteroidota']
2ZCJ3	2	1	1	2	2	2	['Pseudomonadota']
2ZCJD	1	1	1	1	1	1	['Pseudomonadota']
2ZCJE	1	1	1	1	1	1	['Pseudomonadota']
2ZCJH	2	1	1	2	2	2	['Pseudomonadota']
