root_og	n_species	n_phyla	n_classes	n_orders	n_families	n_genera	phyla_set
2Z9PB	997	36	67	138	231	506	Acidobacteriota;Actinomycetota;Armatimonadota;Asgardarchaeota;Atribacterota;Bacillota;Bacillota_A;Bacillota_B;Bacillota_C;Bacillota_D;Bacillota_E;Bacillota_F;Bacillota_G;Bacillota_H;Bacteroidota;Chloroflexota;Cloacimonadota;Cyanobacteriota;Deferribacterota;Desulfobacterota;Desulfobacterota_D;Desulfobacterota_F;Dormibacterota;FEN-1099;Gemmatimonadota;Halobacteriota;JAAXHH01;Latescibacterota;Methanobacteriota;Myxococcota;Myxococcota_A;Nitrospirota;Planctomycetota;Pseudomonadota;Spirochaetota;Verrucomicrobiota
2Z9PN	840	23	42	114	171	404	Acidobacteriota;Actinomycetota;Bacillota;Bacteroidota;Chloroflexota;Cyanobacteriota;Desulfobacterota;Desulfobacterota_B;Desulfobacterota_F;Dormibacterota;Eremiobacterota;Gemmatimonadota;KSB1;Latescibacterota;Methylomirabilota;Myxococcota;Myxococcota_A;OLB16;Planctomycetota;Pseudomonadota;SAR324;Thermoproteota;Verrucomicrobiota
2Z9QP	1167	21	40	108	199	534	Acidobacteriota;Actinomycetota;Bacillota;Bacillota_A;Bacillota_B;Bacillota_C;Bacteroidota;Campylobacterota;Chloroflexota;Cyanobacteriota;Desulfobacterota;Desulfobacterota_F;Fibrobacterota;Halobacteriota;Myxococcota;Nitrospirota;Planctomycetota;Pseudomonadota;Spirochaetota;Thermotogota;Verrucomicrobiota
2Z9SM	191	5	8	16	40	75	Actinomycetota;Bacteroidota;Desulfobacterota;Pseudomonadota;Verrucomicrobiota
2Z9TJ	406	6	7	10	22	54	Bacillota;Bacillota_A;Bacillota_C;Bacteroidota;Campylobacterota;Pseudomonadota
2Z9V5	323	2	3	7	16	48	Bacillota;Pseudomonadota
2Z9VP	373	5	7	17	25	42	Actinomycetota;Bacteroidota;Cyanobacteriota;Myxococcota;Pseudomonadota
2Z9W9	1019	5	7	42	81	269	Actinomycetota;Bacillota;Nitrospirota;Planctomycetota;Pseudomonadota
2Z9WN	147	8	9	25	40	67	Acidobacteriota;Actinomycetota;Chloroflexota;Desulfobacterota_B;Myxococcota_A;Planctomycetota;Pseudomonadota;Verrucomicrobiota
2Z9WS	537	9	15	29	46	110	Acidobacteriota;Actinomycetota;Bdellovibrionota;Chloroflexota;Myxococcota;Myxococcota_A;Planctomycetota;Pseudomonadota;Verrucomicrobiota
2Z9WW	101	1	1	3	9	20	Pseudomonadota
2Z9WZ	576	8	9	29	61	195	Acidobacteriota;Actinomycetota;Bacteroidota;Desulfobacterota;Fibrobacterota;Nitrospirota;Pseudomonadota;Spirochaetota
2Z9YZ	59	4	5	12	19	38	Cyanobacteriota;Myxococcota;Pseudomonadota;Verrucomicrobiota
2Z9Z1	1192	19	28	81	153	397	Acidobacteriota;Actinomycetota;Aquificota;Bacillota;Bacillota_A;Bacillota_C;Bacteroidota;Bdellovibrionota;Campylobacterota;Chlamydiota;Chrysiogenota;Deferribacterota;Desulfobacterota;Desulfobacterota_F;Desulfobacterota_G;Latescibacterota;Nitrospirota;Pseudomonadota;SZUA-79
2Z9ZB	515	16	23	49	84	197	Acidobacteriota;Actinomycetota;Bacillota;Bacillota_A;Bacillota_C;Bacteroidota;Chloroflexota;Deinococcota;Desulfobacterota;Myxococcota;Nitrospirota;Planctomycetota;Pseudomonadota;Riflebacteria;Spirochaetota;Verrucomicrobiota
2Z9ZE	2713	49	89	196	394	1209	AABM5-125-24;Acidobacteriota;Actinomycetota;Armatimonadota;Bacillota;Bacillota_A;Bacillota_B;Bacillota_C;Bacillota_D;Bacillota_E;Bacillota_F;Bacillota_G;Bacillota_H;Bacteroidota;Bdellovibrionota;Caldisericota;Calditrichota;Campylobacterota;Chloroflexota;Cloacimonadota;Cyanobacteriota;Deferribacterota;Deinococcota;Desulfobacterota;Desulfobacterota_F;Dormibacterota;Fibrobacterota;Fusobacteriota;Gemmatimonadota;Halobacteriota;Krumholzibacteriota;Margulisbacteria;Marinisomatota;Methanobacteriota;Muirbacteria;Myxococcota;Nanoarchaeota;Nitrospirota;Omnitrophota;Patescibacteria;Planctomycetota;Pseudomonadota;Riflebacteria;SAR324;Spirochaetota;Synergistota;Thermoplasmatota;Thermotogota;Verrucomicrobiota
2ZA0F	97	3	3	7	12	40	Bacillota;Bacillota_A;Pseudomonadota
2ZA1D	119	5	6	15	29	55	Actinomycetota;Bacteroidota;Cyanobacteriota;Planctomycetota;Pseudomonadota
2ZA2F	403	2	3	7	13	108	Actinomycetota;Pseudomonadota
2ZA2X	141	6	6	10	23	47	Bacillota;Bacillota_A;Bacillota_C;Bacteroidota;Pseudomonadota;Verrucomicrobiota
2ZA57	324	18	24	47	79	171	Actinomycetota;Bacillota;Bacillota_A;Bacillota_B;Bacillota_C;Bacillota_D;Bacteroidota;Cyanobacteriota;Deferribacterota;Desulfobacterota;Desulfobacterota_F;Fibrobacterota;Halobacteriota;Nitrospirota;Pseudomonadota;Synergistota;UBP6;Verrucomicrobiota
2ZA6T	1155	51	102	195	341	706	4484-113;Acidobacteriota;Actinomycetota;Armatimonadota;Asgardarchaeota;BMS3Abin14;Bacillota;Bacillota_A;Bacillota_B;Bacillota_C;Bacillota_F;Bacillota_G;Bacteroidota;Bdellovibrionota;Bipolaricaulota;Calditrichota;Chloroflexota;Cloacimonadota;Cyanobacteriota;Deinococcota;Desulfobacterota;Desulfobacterota_F;Eisenbacteria;FEN-1099;Fermentibacterota;Fibrobacterota;Fusobacteriota;Gemmatimonadota;Halobacteriota;Hydrothermarchaeota;JAMCPX01;JdFR-76;KSB1;Krumholzibacteriota;Latescibacterota;Marinisomatota;Methanobacteriota;Methanobacteriota_B;Myxococcota;Nitrospirota;Planctomycetota;Pseudomonadota;Riflebacteria;SAR324;Spirochaetota;Thermoproteota;Thermotogota;UBP4;Verrucomicrobiota;WOR-3;Wallbacteria
2ZA9I	219	4	5	7	10	33	Bacillota;Bacillota_A;Cyanobacteriota;Pseudomonadota
2ZAAP	248	7	7	9	24	87	Acidobacteriota;Bacillota;Desulfobacterota_F;Myxococcota;Nitrospirota;Pseudomonadota;Verrucomicrobiota
2ZABB	443	8	10	21	35	110	Bacillota;Bacillota_A;Bacteroidota;Fibrobacterota;Myxococcota;Planctomycetota;Pseudomonadota;Verrucomicrobiota
2ZABR	1401	37	61	143	271	680	Acidobacteriota;Actinomycetota;Asgardarchaeota;Atribacterota;Bacillota;Bacillota_A;Bacillota_B;Bacillota_C;Bacillota_D;Bacillota_G;Bacillota_H;Bacteroidota;Bdellovibrionota;Campylobacterota;Chlamydiota;Chloroflexota;Cyanobacteriota;Delongbacteria;Desulfobacterota;Desulfobacterota_G;Elusimicrobiota;Eremiobacterota;Fusobacteriota;Latescibacterota;Margulisbacteria;Methanobacteriota;Myxococcota;Nanoarchaeota;Nitrospirota;Nitrospirota_A;Patescibacteria;Planctomycetota;Pseudomonadota;SAR324;Spirochaetota;UBP13;Verrucomicrobiota
2ZABY	95	9	13	23	32	61	Actinomycetota;Bacillota_A;Bacillota_B;Desulfobacterota;Patescibacteria;Pseudomonadota;SAR324;Spirochaetota;Verrucomicrobiota
2ZACG	159	7	7	11	24	58	Bacillota;Bacillota_A;Bacteroidota;Campylobacterota;Desulfobacterota;Planctomycetota;Pseudomonadota
2ZACR	135	1	1	3	7	25	Pseudomonadota
2ZADC	461	28	51	90	141	241	Acidobacteriota;Actinomycetota;Armatimonadota;Bacillota;Bacillota_A;Bacillota_C;Bacteroidota;Campylobacterota;Chloroflexota;Cyanobacteriota;Deinococcota;Desulfobacterota;Desulfobacterota_B;Desulfobacterota_F;Desulfobacterota_G;Eremiobacterota;Fibrobacterota;Gemmatimonadota;JAAXHH01;Latescibacterota;Margulisbacteria;Myxococcota;Nitrospirota;OLB16;Planctomycetota;Pseudomonadota;Spirochaetota;Verrucomicrobiota
2ZADQ	642	7	8	17	36	78	Armatimonadota;Bacteroidota;Chloroflexota;Cyanobacteriota;Fibrobacterota;Pseudomonadota;Verrucomicrobiota
2ZADT	169	1	1	3	7	28	Pseudomonadota
2ZADV	497	14	18	51	89	230	Acidobacteriota;Actinomycetota;Bacteroidota;Campylobacterota;Chloroflexota;Cyanobacteriota;Desulfobacterota_B;Desulfobacterota_D;Myxococcota;Nitrospirota;Planctomycetota;Pseudomonadota;Spirochaetota;Verrucomicrobiota
2ZAF4	380	3	3	7	17	99	Bacillota;Bacillota_A;Pseudomonadota
2ZAG0	1650	3	3	5	75	260	Bacillota;Bacillota_A;Bacteroidota
2ZAGT	69	1	1	1	3	17	Pseudomonadota
2ZAIJ	55	1	1	2	4	6	Pseudomonadota
2ZAIK	746	2	2	14	65	264	Bacteroidota;Pseudomonadota
2ZAIP	493	10	12	33	67	186	Acidobacteriota;Actinomycetota;Aquificota;Bacillota_A;Bacillota_C;Bacillota_H;Deferribacterota;Desulfobacterota;Pseudomonadota;Verrucomicrobiota
2ZAIQ	288	8	11	23	41	80	Chloroflexota;Desulfobacterota;Gemmatimonadota;JAAXHH01;Nitrospirota;Patescibacteria;Pseudomonadota;Spirochaetota
2ZAJ0	187	2	2	7	25	70	Campylobacterota;Pseudomonadota
2ZAKB	632	18	28	55	95	189	Acidobacteriota;Actinomycetota;Bacteroidota;Bipolaricaulota;Chloroflexota;Desulfobacterota;Desulfobacterota_E;Desulfobacterota_G;Dormibacterota;Fibrobacterota;Methylomirabilota;Myxococcota;Nitrospirota;Planctomycetota;Pseudomonadota;SAR324;Thermoplasmatota;Verrucomicrobiota
2ZAKT	1002	34	58	118	190	441	Acidobacteriota;Actinomycetota;Bacillota;Bacillota_A;Bacillota_B;Bacillota_C;Bacillota_E;Bacillota_F;Bacteroidota;Chloroflexota;Cyanobacteriota;Deferribacterota;Deinococcota;Desulfobacterota;Desulfobacterota_D;Dormibacterota;Fusobacteriota;Gemmatimonadota;KSB1;Latescibacterota;Marinisomatota;Myxococcota;Nitrospirota;Omnitrophota;Patescibacteria;Planctomycetota;Pseudomonadota;SZUA-79;Schekmanbacteria;Spirochaetota;Synergistota;Thermoproteota;Verrucomicrobiota;WOR-3
2ZAN9	176	6	8	19	41	89	Bacillota;Bacillota_A;Bacteroidota;Cyanobacteriota;Pseudomonadota;Verrucomicrobiota
2ZANK	882	16	22	51	111	260	Bacteroidota;Bdellovibrionota;Chloroflexota;Delongbacteria;Desulfobacterota_F;Fibrobacterota;Halobacteriota;Margulisbacteria;Marinisomatota;Methanobacteriota;Myxococcota;Nanoarchaeota;Patescibacteria;Pseudomonadota;SAR324;Verrucomicrobiota
2ZANV	50	1	1	3	7	13	Bacteroidota
2ZAP2	332	7	13	29	58	151	Bacteroidota;Campylobacterota;Desulfobacterota_G;Gemmatimonadota;Myxococcota;Nitrospirota;Pseudomonadota
2ZAT7	159	7	10	20	27	52	Acidobacteriota;Bacteroidota;Cyanobacteriota;Desulfobacterota_F;Myxococcota;Pseudomonadota;Spirochaetota
2ZATH	69	10	13	23	30	52	Actinomycetota;Bacteroidota;Chloroflexota;Cyanobacteriota;Latescibacterota;Myxococcota;Patescibacteria;Planctomycetota;Pseudomonadota;Verrucomicrobiota
2ZAW7	39	1	1	1	1	17	Pseudomonadota
2ZAWT	162	11	13	19	25	41	Actinomycetota;Armatimonadota;Bacillota;Bacillota_A;Bacteroidota;Campylobacterota;Chloroflexota;Cyanobacteriota;Deinococcota;Myxococcota;Pseudomonadota
2ZAX1	62	10	14	21	36	49	Acidobacteriota;Bacteroidota;Elusimicrobiota;JACPWU01;Krumholzibacteriota;Myxococcota;Omnitrophota;Planctomycetota;Pseudomonadota;Verrucomicrobiota
2ZAXR	52	1	1	1	1	31	Pseudomonadota
2ZB06	102	1	2	3	3	52	Pseudomonadota
2ZB26	495	6	7	34	56	167	Actinomycetota;Bacteroidota;Myxococcota;Poribacteria;Pseudomonadota;SAR324
2ZB2H	125	4	4	8	14	35	Bacillota_A;Bacillota_C;Bacteroidota;Verrucomicrobiota
2ZB2T	164	9	11	27	40	78	Bacteroidota;Campylobacterota;KSB1;Myxococcota_A;Nitrospinota;Nitrospirota;Planctomycetota;Pseudomonadota;Verrucomicrobiota
2ZB32	94	4	6	10	17	48	Acidobacteriota;Desulfobacterota;Myxococcota;Pseudomonadota
2ZB4X	197	9	11	15	27	72	Bacillota;Bacillota_A;Bacteroidota;Desulfobacterota;Fibrobacterota;Patescibacteria;Pseudomonadota;Spirochaetota;Verrucomicrobiota
2ZB5Q	420	17	28	57	88	216	Acidobacteriota;Actinomycetota;Armatimonadota;Asgardarchaeota;Bacteroidota;Calditrichota;Chloroflexota;Desulfobacterota_B;Eremiobacterota;Halobacteriota;Marinisomatota;Methylomirabilota;Myxococcota;Planctomycetota;Pseudomonadota;Thermoplasmatota;Verrucomicrobiota
2ZB5W	227	6	7	16	33	82	Actinomycetota;Bacteroidota;Chloroflexota;Nitrospirota;Pseudomonadota;Verrucomicrobiota
2ZB5X	742	14	20	66	106	286	Acidobacteriota;Actinomycetota;Bacillota;Bacillota_A;Bacillota_C;Bacteroidota;Bdellovibrionota;Chlamydiota;Desulfobacterota;Desulfobacterota_D;Desulfobacterota_F;Nitrospirota;Patescibacteria;Pseudomonadota
2ZB6I	976	35	63	135	232	493	Acidobacteriota;Actinomycetota;Armatimonadota;Asgardarchaeota;Atribacterota;Bacillota;Bacillota_A;Bacillota_B;Bacillota_C;Bacillota_D;Bacillota_E;Bacillota_F;Bacillota_G;Bacillota_H;Bacteroidota;Chloroflexota;Cloacimonadota;Cyanobacteriota;Deferribacterota;Desulfobacterota;Desulfobacterota_D;Desulfobacterota_F;FEN-1099;Gemmatimonadota;Halobacteriota;JAAXHH01;Latescibacterota;Methanobacteriota;Myxococcota;Myxococcota_A;Nitrospirota;Planctomycetota;Pseudomonadota;Spirochaetota;Verrucomicrobiota
2ZB6M	146	2	2	11	31	73	Bacteroidota;Pseudomonadota
2ZB6Z	1087	16	24	85	154	466	Acidobacteriota;Actinomycetota;Bacillota_D;Bacteroidota;Chloroflexota;Cyanobacteriota;Deinococcota;Desulfobacterota;Desulfobacterota_F;Gemmatimonadota;Hydrogenedentota;Myxococcota;Nitrospirota;Omnitrophota;Pseudomonadota;Verrucomicrobiota
2ZB74	128	8	8	10	21	39	Bacillota_A;Bacillota_C;Bacteroidota;Desulfobacterota;Patescibacteria;Pseudomonadota;Synergistota;Verrucomicrobiota
2ZB8R	90	6	7	16	23	40	Actinomycetota;Bacteroidota;Chloroflexota;Desulfobacterota;Eremiobacterota;Pseudomonadota
2ZB9W	134	2	2	6	11	40	Bacillota;Pseudomonadota
2ZBAF	80	6	7	13	15	28	Acidobacteriota;Auribacterota;Myxococcota;Planctomycetota;Pseudomonadota;Verrucomicrobiota
2ZBCP	37	5	7	10	15	24	Bacteroidota;Chloroflexota;Cyanobacteriota;Deinococcota;Pseudomonadota
2ZBDK	34	1	1	2	3	27	Pseudomonadota
2ZBDZ	467	13	15	77	99	207	Acidobacteriota;Bacteroidota;Chloroflexota;Cyanobacteriota;Desulfobacterota;Desulfobacterota_F;Myxococcota_A;Patescibacteria;Planctomycetota;Pseudomonadota;Thermoplasmatota;Thermoproteota;Verrucomicrobiota
2ZBF9	104	1	2	5	12	23	Pseudomonadota
2ZBGP	237	12	13	34	61	139	Acidobacteriota;Actinomycetota;Bacillota;Bacillota_A;Bacillota_C;Bacteroidota;Cyanobacteriota;Desulfobacterota;Elusimicrobiota;Fusobacteriota;Pseudomonadota;Spirochaetota
2ZBI4	49	1	1	4	5	10	Pseudomonadota
2ZBJ2	487	26	56	97	152	275	Acidobacteriota;Bacteroidota;Bdellovibrionota;CG03;Calditrichota;Chloroflexota;Cloacimonadota;Delongbacteria;Desulfobacterota;Desulfobacterota_B;Desulfobacterota_D;Desulfobacterota_F;Elusimicrobiota;Hydrogenedentota;Latescibacterota;Margulisbacteria;Marinisomatota;Myxococcota;Myxococcota_A;Nitrospirota;Omnitrophota;Planctomycetota;Pseudomonadota;Spirochaetota;UBA10199;Verrucomicrobiota
2ZBKC	42	3	3	3	3	18	Bacillota;Pseudomonadota;Verrucomicrobiota
2ZBM7	684	15	24	67	96	284	Acidobacteriota;Bacteroidota;CSP1-3;Chloroflexota;Desulfobacterota;Desulfobacterota_B;Dormibacterota;Gemmatimonadota;Latescibacterota;Methylomirabilota;Myxococcota;Nitrospirota;Patescibacteria;Pseudomonadota;Spirochaetota
2ZBMK	94	1	1	2	6	18	Pseudomonadota
2ZBMT	816	16	36	68	146	285	Acidobacteriota;Bacteroidota;Bdellovibrionota;Chloroflexota;Desulfobacterota;Desulfobacterota_F;Hydrogenedentota;Methylomirabilota;Myxococcota_A;Nitrospirota;OLB16;Planctomycetota;Pseudomonadota;SAR324;Sumerlaeota;Verrucomicrobiota
2ZBN5	341	1	1	14	34	119	Cyanobacteriota
2ZBQD	1394	21	31	96	197	541	Acidobacteriota;Actinomycetota;Bacillota;Bacillota_B;Bacteroidota;Campylobacterota;Chloroflexota;Desulfobacterota;Desulfobacterota_D;Gemmatimonadota;Latescibacterota;Marinisomatota;Myxococcota;Nitrospirota;Planctomycetota;Pseudomonadota;SAR324;Thermoplasmatota;UBA8248;Verrucomicrobiota;Zixibacteria
2ZBRY	232	2	3	7	22	75	Bacillota_A;Bacteroidota
2ZBTH	345	4	4	15	35	118	Actinomycetota;Cyanobacteriota;Marinisomatota;Verrucomicrobiota
2ZBTI	917	28	47	101	153	322	Acidobacteriota;Actinomycetota;Armatimonadota;Bacillota;Bacillota_A;Bacillota_B;Bacillota_C;Bacteroidota;Bipolaricaulota;Chloroflexota;Cyanobacteriota;Desulfobacterota;Desulfobacterota_B;Gemmatimonadota;Halobacteriota;Latescibacterota;Methanobacteriota_B;Myxococcota;Nitrospirota;Planctomycetota;Pseudomonadota;Spirochaetota;Synergistota;Thermoplasmatota;Thermoproteota;Thermotogota;Verrucomicrobiota;WOR-3
2ZBTK	504	9	12	28	49	151	Acidobacteriota;Actinomycetota;Bacillota;Bacillota_A;Desulfobacterota;Desulfobacterota_F;Myxococcota;Patescibacteria;Pseudomonadota
2ZBUB	174	3	3	4	5	51	Bacillota;Pseudomonadota;Verrucomicrobiota
2ZBV3	352	16	21	39	65	140	Bacteroidota;Campylobacterota;Chlamydiota;Delongbacteria;Dependentiae;Desulfobacterota_D;Elusimicrobiota;Fusobacteriota;KSB1;Omnitrophota;Poribacteria;Pseudomonadota;Riflebacteria;SAR324;Spirochaetota;Verrucomicrobiota
2ZBVN	2704	26	47	104	222	888	Acidobacteriota;Actinomycetota;Bacillota;Bacillota_E;Bacteroidota;CLD3;CSP1-3;Calditrichota;Cyanobacteriota;Delongbacteria;Eisenbacteria;Fibrobacterota;Gemmatimonadota;Hydrogenedentota;JAAXHH01;JdFR-76;KSB1;Krumholzibacteriota;Methylomirabilota;Myxococcota;OLB16;Planctomycetota;Pseudomonadota;Sumerlaeota;Verrucomicrobiota;Zixibacteria
2ZBVP	193	3	4	13	21	44	Acidobacteriota;Desulfobacterota;Pseudomonadota
2ZBVY	601	11	14	24	38	128	Actinomycetota;Bacillota;Bacillota_A;Bacillota_C;Desulfobacterota;Fusobacteriota;Gemmatimonadota;Halobacteriota;Methylomirabilota;Pseudomonadota;Spirochaetota
2ZBYD	834	2	4	16	98	333	Bacillota;Bacteroidota
2ZC0P	50	1	1	2	5	15	Pseudomonadota
2ZC1C	111	1	1	2	2	28	Pseudomonadota
2ZC1X	746	4	4	7	12	47	Bacillota_A;Bacteroidota;Cyanobacteriota;Pseudomonadota
2ZC2N	44	3	3	6	7	33	Halobacteriota;Planctomycetota;Pseudomonadota
2ZC3W	293	4	4	17	37	121	Cyanobacteriota;Planctomycetota;Pseudomonadota;Verrucomicrobiota
2ZC42	783	15	26	63	118	317	Acidobacteriota;Actinomycetota;Bacillota_G;Bacteroidota;Chlamydiota;Chloroflexota;Cyanobacteriota;Deinococcota;Gemmatimonadota;Halobacteriota;Myxococcota;Planctomycetota;Pseudomonadota;Spirochaetota;Verrucomicrobiota
2ZC4H	22	1	1	2	2	6	Pseudomonadota
2ZC5H	535	27	48	90	139	256	Acidobacteriota;Actinomycetota;Aerophobota;Armatimonadota;Asgardarchaeota;Bacillota;Bacillota_D;Bacteroidota;Chloroflexota;Cyanobacteriota;Deinococcota;Desulfobacterota;Desulfobacterota_F;Desulfobacterota_G;Dormibacterota;Eremiobacterota;Gemmatimonadota;Halobacteriota;KSB1;Methylomirabilota;Myxococcota;Nitrospinota;Nitrospirota;Planctomycetota;Pseudomonadota;Thermoproteota;Verrucomicrobiota
2ZC76	198	1	1	14	34	97	Cyanobacteriota
2ZC85	56	4	5	9	16	20	Bacteroidota;Cyanobacteriota;Myxococcota;Pseudomonadota
2ZCAC	161	1	1	7	10	56	Pseudomonadota
2ZCCP	358	12	17	44	60	126	Acidobacteriota;Actinomycetota;Bacillota;Bacteroidota;Chloroflexota;Cyanobacteriota;Deinococcota;Gemmatimonadota;Myxococcota;Planctomycetota;Pseudomonadota;Verrucomicrobiota
2ZCD5	99	2	2	6	16	45	Bacillota;Pseudomonadota
2ZCDH	166	2	2	7	22	51	Bacillota_A;Bacteroidota
2ZCDZ	629	8	10	31	51	141	Bacillota;Bacillota_A;Bacteroidota;Bdellovibrionota;Chlamydiota;Cyanobacteriota;Krumholzibacteriota;Pseudomonadota
2ZCF1	45	1	1	1	3	7	Bacteroidota
2ZCGB	563	17	20	63	106	243	Acidobacteriota;Actinomycetota;Bacillota;Bacillota_A;Bacteroidota;Chloroflexota;Cyanobacteriota;Desulfobacterota;Dormibacterota;Eremiobacterota;Latescibacterota;Nanoarchaeota;Patescibacteria;Pseudomonadota;Spirochaetota;Thermoplasmatota;Verrucomicrobiota
2ZCHA	113	6	7	12	20	39	Bacillota_A;Bacteroidota;Chloroflexota;Pseudomonadota;Spirochaetota;Verrucomicrobiota
2ZCJD	71	1	1	3	3	42	Pseudomonadota
2ZCJR	146	2	2	5	11	19	Bacteroidota;Pseudomonadota
2ZCJY	174	15	26	35	59	119	Bdellovibrionota;CG2-30-53-67;Calescibacterota;Deferribacterota;Desulfobacterota;Desulfobacterota_B;Desulfobacterota_E;Desulfobacterota_F;Gemmatimonadota;JAMCPX01;Myxococcota;Nitrospinota;Nitrospirota;Planctomycetota;UBA10199
2ZCK9	56	2	2	5	15	32	Bacteroidota;Pseudomonadota
2ZCKS	224	4	5	10	12	83	Bacteroidota;Desulfobacterota;Pseudomonadota;Verrucomicrobiota
2ZCM4	680	28	41	84	168	356	Acidobacteriota;Actinomycetota;Bacillota;Bacillota_A;Bacillota_C;Bacillota_D;Bacillota_F;Bacteroidota;Bdellovibrionota;Campylobacterota;Chloroflexota;Cyanobacteriota;Desulfobacterota;Desulfobacterota_B;Desulfobacterota_F;Fibrobacterota;Halobacteriota;Latescibacterota;Margulisbacteria;Myxococcota;Nitrospirota;Nitrospirota_A;Patescibacteria;Planctomycetota;Pseudomonadota;Spirochaetota;UBP13;Verrucomicrobiota
2ZCND	7	1	1	1	1	7	Pseudomonadota
2ZCNE	2	1	1	1	1	2	Pseudomonadota
2ZCTI	254	5	5	7	19	49	Actinomycetota;Bacillota_A;Bacillota_C;Bacteroidota;Pseudomonadota
2ZCWP	5	2	3	3	4	4	Desulfobacterota_F;Pseudomonadota
2ZCXX	47	1	1	8	12	21	Pseudomonadota
2ZCY5	33	1	1	1	1	9	Pseudomonadota
2ZCYN	8	1	1	1	1	5	Desulfobacterota
2ZCYY	68	2	5	6	9	29	Bacillota_A;Desulfobacterota
2ZD3G	7	1	1	4	5	5	Pseudomonadota
2ZD5N	141	3	4	12	18	46	Actinomycetota;Myxococcota;Pseudomonadota
2ZD7R	27	2	3	6	8	9	Bacillota;Pseudomonadota
2ZDE4	6	1	1	1	3	6	Pseudomonadota
2ZDF4	123	2	2	5	5	39	Bacillota;Pseudomonadota
2ZDFE	39	1	1	1	1	1	Pseudomonadota
2ZDI8	606	5	5	5	7	29	Actinomycetota;Bacillota_C;Bacteroidota;Pseudomonadota;Verrucomicrobiota
2ZDIX	37	2	2	2	2	5	Actinomycetota;Pseudomonadota
2ZDQZ	48	7	9	12	16	20	Actinomycetota;Bacillota;Bacteroidota;Gemmatimonadota;Patescibacteria;Pseudomonadota;Verrucomicrobiota
2ZDW6	113	1	1	4	6	18	Pseudomonadota
2ZDYM	10	1	1	1	1	2	Pseudomonadota
2ZDZY	25	1	1	1	2	3	Pseudomonadota
2ZE1A	46	1	1	1	1	2	Pseudomonadota
2ZEBA	365	6	9	42	65	143	Acidobacteriota;Desulfobacterota;Desulfobacterota_F;Myxococcota;Planctomycetota;Pseudomonadota
2ZEFH	213	1	1	1	1	18	Pseudomonadota
2ZEKN	7	1	1	1	1	1	Bacteroidota
2ZESX	188	10	13	23	39	82	Actinomycetota;Aquificota;Bacillota_E;Campylobacterota;Gemmatimonadota;Myxococcota;Myxococcota_A;Planctomycetota;Pseudomonadota;SZUA-79
2ZETT	5	1	1	1	1	4	Pseudomonadota
2ZEU6	41	1	2	4	6	11	Pseudomonadota
2ZEW2	189	8	8	12	21	45	Actinomycetota;Bacillota;Bacillota_A;Bacillota_C;Bacteroidota;Cyanobacteriota;Desulfobacterota;Verrucomicrobiota
2ZF46	29	1	1	1	2	9	Pseudomonadota
2ZF5V	277	14	17	45	67	154	Acidobacteriota;Actinomycetota;Bacillota;Bacillota_A;Bacillota_C;Bacteroidota;Campylobacterota;Desulfobacterota;Methylomirabilota;Nitrospirota;Planctomycetota;Pseudomonadota;UBA8248;Verrucomicrobiota
2ZF8Q	4	3	3	4	4	4	Bacteroidota;Planctomycetota;Pseudomonadota
2ZFQR	323	8	11	25	43	79	Acidobacteriota;Actinomycetota;Chloroflexota;Desulfobacterota_B;Nitrospirota;Planctomycetota;Pseudomonadota;Verrucomicrobiota
2ZFS0	32	1	1	1	4	5	Bacteroidota
2ZFT2	339	3	3	9	19	38	Actinomycetota;Bacteroidota;Pseudomonadota
2ZFV4	350	13	22	50	78	125	Acidobacteriota;Actinomycetota;Bacteroidota;Bdellovibrionota;Calditrichota;Campylobacterota;Chloroflexota;Desulfobacterota;KSB1;Methylomirabilota;Nitrospirota;Patescibacteria;Pseudomonadota
2ZFWH	184	1	1	2	5	27	Pseudomonadota
2ZG42	21	2	3	3	3	8	Bacillota_A;Pseudomonadota
2ZG4Y	958	41	71	136	220	433	Acidobacteriota;Actinomycetota;Armatimonadota;Asgardarchaeota;Bacillota;Bacillota_A;Bacillota_B;Bacillota_C;Bacteroidota;Bdellovibrionota;Bipolaricaulota;Campylobacterota;Chloroflexota;Cyanobacteriota;Deinococcota;Desulfobacterota;Desulfobacterota_D;Dormibacterota;Fusobacteriota;Halobacteriota;JdFR-76;Latescibacterota;Marinisomatota;Methanobacteriota;Methylomirabilota;Myxococcota;Nanoarchaeota;Nitrospinota;Nitrospirota_A;Patescibacteria;Planctomycetota;Poribacteria;Pseudomonadota;SZUA-79;Spirochaetota;Synergistota;Thermodesulfobiota;Thermoproteota;Thermotogota;UBA10199;Verrucomicrobiota
2ZG8C	82	1	1	2	6	26	Pseudomonadota
2ZGCS	729	7	7	13	39	85	Actinomycetota;Bacillota;Bacillota_A;Bacillota_C;Bacteroidota;Campylobacterota;Pseudomonadota
2ZGDW	39	3	4	10	11	13	Cyanobacteriota;Pseudomonadota;Verrucomicrobiota
2ZGGM	16	2	3	7	8	11	Desulfobacterota_G;Pseudomonadota
2ZGS8	1483	3	3	6	53	205	Bacillota_A;Bacteroidota;Pseudomonadota
2ZH58	13	1	1	4	8	12	Bacteroidota
2ZH5X	35	1	1	1	3	9	Pseudomonadota
2ZHAC	318	1	1	1	1	9	Pseudomonadota
